date;year;month;dw;day;week_n;day_n;price;K_price;T;K_T;Kdw;Kyear;Kday;line_regr;sales
26.07.14;2014;7;7;26;30;207;100,9;0,962584226223508;29;1,36524541192975;1,05;1,32;1,15;244,837639621096;512,848064704
27.07.14;2014;7;1;27;31;208;137,9;0,634461844616174;28;1,3519998365217;0,96;1,34;1,09;244,791820418254;294,429675274156
28.07.14;2014;7;2;28;31;209;137,9;0,634461844616174;24;1,30031852025372;0,97;1,31;1,06;244,746034246332;271,969257953679
29.07.14;2014;7;3;29;31;210;137,9;0,634461844616174;21;1,26288778872212;0,88;1,32;1,02;244,700280923644;232,30658284155
30.07.14;2014;7;4;30;31;211;137,9;0,634461844616174;26;1,3259015688338;0,84;1,3;1,01;244,654560270365;226,99386594995
31.07.14;2014;7;5;31;31;212;137,9;0,634461844616174;24;1,30031852025372;1,13;1,33;0,92;244,6088721085;279,026450601975
01.08.14;2014;8;6;1;31;213;137,9;0,634461844616174;18;1,22655997715953;1,12;1,14;0,86;244,56321626186;208,980980007919
02.08.14;2014;8;7;2;31;214;137,9;0,634461844616174;17;1,21469015512822;1,05;1,14;0,89;244,517592556033;200,754500207834
03.08.14;2014;8;1;3;32;215;145,9;0,579779945756961;24;1,30031852025372;0,96;1,12;0,79;244,472000818359;156,551924716655
04.08.14;2014;8;2;4;32;216;145,9;0,579779945756961;21;1,26288778872212;0,99;1,14;0,96;244,426440877904;193,904289350924
05.08.14;2014;8;3;5;32;217;145,9;0,579779945756961;21;1,26288778872212;0,83;1,12;1;244,380912565434;166,337952175863
06.08.14;2014;8;4;6;32;218;145,9;0,579779945756961;23;1,28771701673839;0,89;1,1;1,05;244,335415713394;187,517600125715
07.08.14;2014;8;5;7;32;219;145,9;0,579779945756961;21;1,26288778872212;1,17;1,12;1,04;244,289950155877;243,764679210571
08.08.14;2014;8;6;8;32;220;145,9;0,579779945756961;24;1,30031852025372;1,15;1,12;1,14;244,244515728607;270,369982347476
09.08.14;2014;8;7;9;32;221;145,9;0,579779945756961;26;1,3259015688338;1,04;1,11;1,1;244,199112268912;238,378760830954
10.08.14;2014;8;1;10;33;222;100,9;0,962584226223508;21;1,26288778872212;0,97;1,1;1,25;244,153739615702;395,859724090707
11.08.14;2014;8;2;11;33;223;100,9;0,962584226223508;22;1,27524051958036;0,98;1,11;1,12;244,108397609447;365,073778925031
12.08.14;2014;8;3;12;33;224;100,9;0,962584226223508;19;1,2385487270594;0,84;1,12;1,14;244,063086092153;312,072928566155
13.08.14;2014;8;4;13;33;225;100,9;0,962584226223508;16;1,20293808120628;0,86;1,14;1,01;244,017804907345;279,787434833798
14.08.14;2014;8;5;14;33;226;100,9;0,962584226223508;24;1,30031852025372;1,12;1,12;1,01;243,972553900039;386,889443911264
15.08.14;2014;8;6;15;33;227;100,9;0,962584226223508;18;1,22655997715953;1,14;1,11;0,98;243,927332916729;357,142803335265
16.08.14;2014;8;7;16;33;228;100,9;0,962584226223508;25;1,31304628260848;1,08;1,11;0,94;243,882141805359;347,354847004729
17.08.14;2014;8;1;17;34;229;145,9;0,579779945756961;21;1,26288778872212;0,99;1,11;0,86;243,836980415308;168,726830869796
18.08.14;2014;8;2;18;34;230;145,9;0,579779945756961;24;1,30031852025372;0,97;1,12;0,84;243,791848597368;167,726297803776
19.08.14;2014;8;3;19;34;231;145,9;0,579779945756961;25;1,31304628260848;0,84;1,12;0,84;243,746746203726;146,642091288578
20.08.14;2014;8;4;20;34;232;145,9;0,579779945756961;24;1,30031852025372;0,89;1,14;0,85;243,701673087944;158,447441879813
21.08.14;2014;8;5;21;34;233;145,9;0,579779945756961;18;1,22655997715953;1,16;1,13;0,91;243,656629104941;206,68456037204
22.08.14;2014;8;6;22;34;234;145,9;0,579779945756961;16;1,20293808120628;1,13;1,14;0,95;243,611614110974;207,927222461928
23.08.14;2014;8;7;23;34;235;145,9;0,579779945756961;21;1,26288778872212;1,1;1,13;0,96;243,566627963619;212,808072690314
24.08.14;2014;8;1;24;35;236;95,9;1,01836318529161;19;1,2385487270594;0,99;1,1;1,09;243,521670521758;364,59254157287
25.08.14;2014;8;2;25;35;237;95,9;1,01836318529161;18;1,22655997715953;0,94;1,12;1,13;243,476741645555;361,803931013138
26.08.14;2014;8;3;26;35;238;95,9;1,01836318529161;23;1,28771701673839;0,88;1,12;1,14;243,431841196443;358,679087017522
27.08.14;2014;8;4;27;35;239;95,9;1,01836318529161;16;1,20293808120628;0,87;1,11;1,11;243,386969037107;319,601270319387
28.08.14;2014;8;5;28;35;240;95,9;1,01836318529161;22;1,27524051958036;1,13;1,13;1,07;243,342125031467;431,770289990433
29.08.14;2014;8;6;29;35;241;95,9;1,01836318529161;17;1,21469015512822;1,11;1,1;1,01;243,297309044661;371,144086839601
30.08.14;2014;8;7;30;35;242;95,9;1,01836318529161;19;1,2385487270594;1,05;1,1;0,99;243,25252094303;350,824824558654
31.08.14;2014;8;1;31;36;243;87,9;1,11441002704181;18;1,22655997715953;1;1,11;0,99;243,207760594102;365,316596440339
01.09.14;2014;9;2;1;36;244;87,9;1,11441002704181;24;1,30031852025372;0,98;1,04;0,85;243,163027866576;305,2605219934
02.09.14;2014;9;3;2;36;245;87,9;1,11441002704181;15;1,19130258733767;0,89;1,02;0,85;243,11832263031;249,054211991133
03.09.14;2014;9;4;3;36;246;87,9;1,11441002704181;16;1,20293808120628;0,84;1,01;0,81;243,073644756301;223,929771174729
04.09.14;2014;9;5;4;36;247;87,9;1,11441002704181;22;1,27524051958036;1,17;1,03;0,92;243,028994116675;382,918296157018
05.09.14;2014;9;6;5;36;248;87,9;1,11441002704181;18;1,22655997715953;1,1;1,01;0,93;242,98437058467;343,169867894426
06.09.14;2014;9;7;6;36;249;87,9;1,11441002704181;20;1,25065759640745;1,06;1,02;1,04;242,939774034622;380,733802173087
07.09.14;2014;9;1;7;37;250;126,9;0,718168247818076;21;1,26288778872212;1;1,04;1,1;242,895204341953;252,020534642474
08.09.14;2014;9;2;8;37;251;126,9;0,718168247818076;17;1,21469015512822;0,95;1,03;1,07;242,850661383155;221,807184792813
09.09.14;2014;9;3;9;37;252;126,9;0,718168247818076;22;1,27524051958036;0,89;1,04;1,13;242,806145035779;232,583963277423
10.09.14;2014;9;4;10;37;253;126,9;0,718168247818076;19;1,2385487270594;0,83;1,03;1,24;242,761655178419;228,905585149318
11.09.14;2014;9;5;11;37;254;126,9;0,718168247818076;15;1,19130258733767;1,12;1,01;1,13;242,7171916907;265,440180114303
12.09.14;2014;9;6;12;37;255;126,9;0,718168247818076;21;1,26288778872212;1,1;1,03;1,13;242,672754453267;281,786599881093
13.09.14;2014;9;7;13;37;256;126,9;0,718168247818076;14;1,17978251705342;1,1;1,03;1,01;242,628343347772;235,245309323559
14.09.14;2014;9;1;14;38;257;124,9;0,734533791593149;17;1,21469015512822;0,99;1,05;0,99;242,583958256857;222,740432185659
15.09.14;2014;9;2;15;38;258;124,9;0,734533791593149;16;1,20293808120628;0,95;1,04;0,95;242,539599064149;201,149176355703
16.09.14;2014;9;3;16;38;259;124,9;0,734533791593149;22;1,27524051958036;0,84;1,04;0,95;242,495265654243;188,513899993374
17.09.14;2014;9;4;17;38;260;124,9;0,734533791593149;18;1,22655997715953;0,86;1,04;0,87;242,450957912692;169,971269022006
18.09.14;2014;9;5;18;38;261;124,9;0,734533791593149;17;1,21469015512822;1,16;1,04;0,83;242,406675725995;216,56650522565
19.09.14;2014;9;6;19;38;262;124,9;0,734533791593149;22;1,27524051958036;1,11;1,02;0,85;242,362418981586;218,479774175441
20.09.14;2014;9;7;20;38;263;124,9;0,734533791593149;18;1,22655997715953;1,08;1,03;0,86;242,318187567822;208,855546358457
21.09.14;2014;9;1;21;39;264;87,9;1,11441002704181;20;1,25065759640745;0,95;1,04;0,84;242,273981373972;280,237624746354
22.09.14;2014;9;2;22;39;265;87,9;1,11441002704181;22;1,27524051958036;0,98;1,03;0,91;242,229800290209;316,205469994853
23.09.14;2014;9;3;23;39;266;87,9;1,11441002704181;19;1,2385487270594;0,85;1,01;1,03;242,185644207593;295,586114617806
24.09.14;2014;9;4;24;39;267;87,9;1,11441002704181;21;1,26288778872212;0,83;1,05;1,04;242,141513018068;308,872865725387
25.09.14;2014;9;5;25;39;268;87,9;1,11441002704181;14;1,17978251705342;1,13;1,05;1,18;242,097406614445;445,642759001614
26.09.14;2014;9;6;26;39;269;87,9;1,11441002704181;19;1,2385487270594;1,14;1,03;1,21;242,053324890397;474,675271289356
27.09.14;2014;9;7;27;39;270;87,9;1,11441002704181;15;1,19130258733767;1,08;1,05;1,13;242,009267740444;411,709218870841
28.09.14;2014;9;1;28;40;271;105,9;0,909860456423497;17;1,21469015512822;0,99;1,02;1,11;241,965235059948;299,74477360904
29.09.14;2014;9;2;29;40;272;105,9;0,909860456423497;23;1,28771701673839;0,93;1,05;1,01;241,921226745099;279,552141022037
30.09.14;2014;9;3;30;40;273;105,9;0,909860456423497;14;1,17978251705342;0,86;1,04;0,97;241,877242692911;225,255436112076
01.10.14;2014;10;4;1;40;274;105,9;0,909860456423497;12;1,15708407860892;0,86;0,99;0,93;241,833282801204;201,591573161323
02.10.14;2014;10;5;2;40;275;105,9;0,909860456423497;13;1,16837672535668;1,12;0,97;0,85;241,789346968602;237,357813394053
03.10.14;2014;10;6;3;40;276;105,9;0,909860456423497;8;1,11302265959964;1,13;0,99;0,82;241,745435094522;224,57663440221
04.10.14;2014;10;7;4;40;277;105,9;0,909860456423497;9;1,12387383969063;1,06;0,98;0,91;241,701547079163;233,638880343852
05.10.14;2014;10;1;5;41;278;85,9;1,13980508751176;13;1,16837672535668;1;0,97;0,97;241,657682823499;302,801180194139
06.10.14;2014;10;2;6;41;279;85,9;1,13980508751176;9;1,12387383969063;0,96;0,99;1,03;241,61384222927;302,979760154335
07.10.14;2014;10;3;7;41;280;85,9;1,13980508751176;7;1,10227912273504;0,84;0,99;1,04;241,570025198972;262,490166041867
08.10.14;2014;10;4;8;41;281;85,9;1,13980508751176;11;1,14590345441726;0,88;0,97;1,08;241,52623163585;290,817868534592
09.10.14;2014;10;5;9;41;282;85,9;1,13980508751176;14;1,17978251705342;1,15;0,96;1,16;241,48246144389;415,858137234316
10.10.14;2014;10;6;10;41;283;85,9;1,13980508751176;11;1,14590345441726;1,1;0,97;1,19;241,438714527808;400,402620135809
11.10.14;2014;10;7;11;41;284;85,9;1,13980508751176;13;1,16837672535668;1,1;1;1,12;241,394990793046;396,052217947526
12.10.14;2014;10;1;12;42;285;79,9;1,21951551893121;14;1,17978251705342;1;0,96;1,14;241,351290145759;380,027475353976
13.10.14;2014;10;2;13;42;286;79,9;1,21951551893121;10;1,13483374152288;0,96;1;1,07;241,307612492811;343,040664362125
14.10.14;2014;10;3;14;42;287;79,9;1,21951551893121;5;1,08111071801351;0,87;0,98;1,04;241,263957741768;282,051633719102
15.10.14;2014;10;4;15;42;288;79,9;1,21951551893121;5;1,08111071801351;0,84;0,98;0,99;241,220325800885;259,186251229831
16.10.14;2014;10;5;16;42;289;79,9;1,21951551893121;5;1,08111071801351;1,13;0,97;0,9;241,176716579103;313,679090233836
17.10.14;2014;10;6;17;42;290;79,9;1,21951551893121;14;1,17978251705342;1,09;0,98;0,87;241,133129986041;322,417047886431
18.10.14;2014;10;7;18;42;291;79,9;1,21951551893121;6;1,09164216128078;1,1;0,96;0,83;241,089565931987;281,311869885582
19.10.14;2014;10;1;19;43;292;126,9;0,718168247818076;10;1,13483374152288;1;0,99;0,83;241,046024327892;161,42533625378
20.10.14;2014;10;2;20;43;293;126,9;0,718168247818076;5;1,08111071801351;0,93;0,96;0,85;241,002505085362;142,000880379572
21.10.14;2014;10;3;21;43;294;126,9;0,718168247818076;14;1,17978251705342;0,89;0,99;0,88;240,959008116652;158,299373556991
22.10.14;2014;10;4;22;43;295;126,9;0,718168247818076;15;1,19130258733767;0,84;1;0,95;240,915533334659;164,481091312549
23.10.14;2014;10;5;23;43;296;126,9;0,718168247818076;11;1,14590345441726;1,16;1;0,98;240,872080652914;225,343355800351
24.10.14;2014;10;6;24;43;297;126,9;0,718168247818076;13;1,16837672535668;1,1;1;1,04;240,828649985575;231,176280824905
25.10.14;2014;10;7;25;43;298;126,9;0,718168247818076;13;1,16837672535668;1,09;0,97;1,13;240,785241247423;241,387977652405
26.10.14;2014;10;1;26;44;299;126,9;0,718168247818076;7;1,10227912273504;0,99;0,96;1,17;240,741854353853;211,914987356262
27.10.14;2014;10;2;27;44;300;126,9;0,718168247818076;11;1,14590345441726;0,98;0,97;1,11;240,698489220868;209,010633523291
28.10.14;2014;10;3;28;44;301;126,9;0,718168247818076;7;1,10227912273504;0,84;0,99;1,06;240,655145765073;167,931930306921
29.10.14;2014;10;4;29;44;302;126,9;0,718168247818076;7;1,10227912273504;0,89;0,96;1,05;240,611823903668;170,877659044003
30.10.14;2014;10;5;30;44;303;126,9;0,718168247818076;12;1,15708407860892;1,16;1;0,97;240,568523554443;224,936350145831
31.10.14;2014;10;6;31;44;304;126,9;0,718168247818076;10;1,13483374152288;1,11;1;0,95;240,525244635772;206,712000028142
01.11.14;2014;11;7;1;44;305;126,9;0,718168247818076;-4;0,990906715084057;1,05;0,87;0,86;240,481987066604;134,446198229991
02.11.14;2014;11;1;2;45;306;107,9;0,889588603311728;-7;0,962592996354647;0,95;0,83;0,85;240,43875076646;137,992980231333
03.11.14;2014;11;2;3;45;307;107,9;0,889588603311728;0;1,03;0,98;0,84;0,87;240,395535655429;157,752934876885
04.11.14;2014;11;3;4;45;308;107,9;0,889588603311728;-7;0,962592996354647;0,85;0,87;0,88;240,352341654155;133,937169296678
05.11.14;2014;11;4;5;45;309;107,9;0,889588603311728;-4;0,990906715084057;0,86;0,87;1;240,309168683838;158,492978447568
06.11.14;2014;11;5;6;45;310;107,9;0,889588603311728;-3;1,0005343731239;1,13;0,86;1,05;240,266016666228;218,212570832962
07.11.14;2014;11;6;7;45;311;107,9;0,889588603311728;-3;1,0005343731239;1,09;0,84;1,08;240,222885523614;211,429285718344
08.11.14;2014;11;7;8;45;312;107,9;0,889588603311728;-7;0,962592996354647;1,09;0,84;1,14;240,179775178825;214,673767045947
09.11.14;2014;11;1;9;46;313;105,9;0,909860456423497;-7;0,962592996354647;0,99;0,83;1,12;240,13668555522;193,556299166488
10.11.14;2014;11;2;10;46;314;105,9;0,909860456423497;1;1,04001934723601;0,97;0,87;1,19;240,093616576684;228,157511177247
11.11.14;2014;11;3;11;46;315;105,9;0,909860456423497;0;1,03;0,88;0,83;1,13;240,050568167625;185,675226103255
12.11.14;2014;11;4;12;46;316;105,9;0,909860456423497;-2;1,01025849401271;0,86;0,87;1,13;240,007540252966;186,521257380216
13.11.14;2014;11;5;13;46;317;105,9;0,909860456423497;-7;0,962592996354647;1,15;0,85;1,02;239,964532758139;209,547016936977
14.11.14;2014;11;6;14;46;318;105,9;0,909860456423497;-6;0,971936969414993;1,14;0,87;1,05;239,921545609084;220,950783389857
15.11.14;2014;11;7;15;46;319;105,9;0,909860456423497;1;1,04001934723601;1,07;0,87;0,93;239,878578732241;196,514071994599
16.11.14;2014;11;1;16;47;320;119,9;0,777097890587534;-2;1,01025849401271;0,99;0,84;0,88;239,835632054545;137,790444000903
17.11.14;2014;11;2;17;47;321;119,9;0,777097890587534;-4;0,990906715084057;0,94;0,86;0,91;239,792705503421;135,835149937485
18.11.14;2014;11;3;18;47;322;119,9;0,777097890587534;1;1,04001934723601;0,87;0,86;0,87;239,749799006782;126,128246145716
19.11.14;2014;11;4;19;47;323;119,9;0,777097890587534;0;1,03;0,86;0,85;0,84;239,706912493022;117,812175557859
20.11.14;2014;11;5;20;47;324;119,9;0,777097890587534;-4;0,990906715084057;1,17;0,85;0,86;239,664045891009;157,839111259811
21.11.14;2014;11;6;21;47;325;119,9;0,777097890587534;-7;0,962592996354647;1,15;0,85;0,89;239,621199130086;155,937453380542
22.11.14;2014;11;7;22;47;326;119,9;0,777097890587534;-1;1,02008004424526;1,09;0,86;0,94;239,578372140062;167,3440957452
23.11.14;2014;11;1;23;48;327;87,9;1,11441002704181;-2;1,01025849401271;0,97;0,83;0,98;239,535564851209;212,776385943817
24.11.14;2014;11;2;24;48;328;87,9;1,11441002704181;-4;0,990906715084057;0,98;0,84;1,06;239,492777194256;230,771105079009
25.11.14;2014;11;3;25;48;329;87,9;1,11441002704181;-2;1,01025849401271;0,84;0,87;1,12;239,450009100389;220,652544953845
26.11.14;2014;11;4;26;48;330;87,9;1,11441002704181;1;1,04001934723601;0,85;0,84;1,21;239,40726050124;239,721688878315
27.11.14;2014;11;5;27;48;331;87,9;1,11441002704181;-7;0,962592996354647;1,15;0,86;1,14;239,364531328889;289,500054110361
28.11.14;2014;11;6;28;48;332;87,9;1,11441002704181;0;1,03;1,1;0,86;1,07;239,321821515857;278,060596133052
29.11.14;2014;11;7;29;48;333;87,9;1,11441002704181;-7;0,962592996354647;1,09;0,84;1,06;239,279130995099;249,11746769555
30.11.14;2014;11;1;30;49;334;107,9;0,889588603311728;-7;0,962592996354647;0,97;0,83;0,97;239,236459700006;159,985578421147
01.12.14;2014;12;2;1;49;335;107,9;0,889588603311728;-11;0,926134872637542;0,94;0,76;0,87;239,193807564397;122,482510227724
02.12.14;2014;12;3;2;49;336;107,9;0,889588603311728;-15;0,89110201673841;0,89;0,78;0,84;239,151174522514;110,548549990489
03.12.14;2014;12;4;3;49;337;107,9;0,889588603311728;-14;0,899729696849739;0,83;0,78;0,83;239,108560509022;102,836474149728
04.12.14;2014;12;5;4;49;338;107,9;0,889588603311728;-13;0,908443820683944;1,15;0,76;0,91;239,065965459001;153,658950601486
05.12.14;2014;12;6;5;49;339;107,9;0,889588603311728;-19;0,857438710256362;1,14;0,76;1,01;239,023389307944;159,541075210953
06.12.14;2014;12;7;6;49;340;107,9;0,889588603311728;-11;0,926134872637542;1,04;0,76;1,04;238,980831991755;161,847795187106
07.12.14;2014;12;1;7;50;341;157,9;0,506465315737425;-13;0,908443820683944;0,96;0,74;1,03;238,93829344674;80,4403069409664
08.12.14;2014;12;2;8;50;342;157,9;0,506465315737425;-17;0,874102566119297;0,97;0,74;1,06;238,895773609608;80,4692382110733
09.12.14;2014;12;3;9;50;343;157,9;0,506465315737425;-12;0,917245254350702;0,89;0,75;1,11;238,853272417468;82,2130247614517
10.12.14;2014;12;4;10;50;344;157,9;0,506465315737425;-15;0,89110201673841;0,83;0,74;1,23;238,810789807819;81,4227945591436
11.12.14;2014;12;5;11;50;345;157,9;0,506465315737425;-11;0,926134872637542;1,17;0,78;1,11;238,768325718554;113,449896405479
12.12.14;2014;12;6;12;50;346;157,9;0,506465315737425;-12;0,917245254350702;1,11;0,74;1,1;238,725880087952;100,203310327678
13.12.14;2014;12;7;13;50;347;157,9;0,506465315737425;-17;0,874102566119297;1,06;0,77;1,01;238,683452854674;87,1068643057861
14.12.14;2014;12;1;14;51;348;79,9;1,21951551893121;-18;0,865729106010935;1,01;0,78;1;238,641043957762;198,486268347301
15.12.14;2014;12;2;15;51;349;79,9;1,21951551893121;-21;0,841103824003717;0,94;0,78;0,94;238,598653336635;168,676754740258
16.12.14;2014;12;3;16;51;350;79,9;1,21951551893121;-16;0,882559922832052;0,87;0,78;0,87;238,556280931084;151,584744812783
17.12.14;2014;12;4;17;51;351;79,9;1,21951551893121;-18;0,865729106010935;0,89;0,74;0,9;238,513926681272;149,261337270198
18.12.14;2014;12;5;18;51;352;79,9;1,21951551893121;-20;0,849230554860864;1,12;0,77;0,85;238,471590527726;181,041135396193
19.12.14;2014;12;6;19;51;353;79,9;1,21951551893121;-21;0,841103824003717;1,13;0,76;0,85;238,429272411337;178,528466159845
20.12.14;2014;12;7;20;51;354;79,9;1,21951551893121;-17;0,874102566119297;1,06;0,76;0,85;238,386972273357;174,008565791422
21.12.14;2014;12;1;21;52;355;157,9;0,506465315737425;-15;0,89110201673841;0,99;0,78;0,88;238,344690055392;73,0962480885503
22.12.14;2014;12;2;22;52;356;157,9;0,506465315737425;-14;0,899729696849739;0,98;0,74;0,92;238,302425699405;72,4495763051055
23.12.14;2014;12;3;23;52;357;157,9;0,506465315737425;-18;0,865729106010935;0,87;0,78;0,98;238,260179147706;69,4741309274814
24.12.14;2014;12;4;24;52;358;157,9;0,506465315737425;-11;0,926134872637542;0,87;0,76;1,02;238,217950342957;75,3583614100701
25.12.14;2014;12;5;25;52;359;157,9;0,506465315737425;-12;0,917245254350702;1,16;0,75;1,18;238,175739228159;113,588395293861
26.12.14;2014;12;6;26;52;360;157,9;0,506465315737425;-16;0,882559922832052;1,09;0,77;1,14;238,133545746657;101,844261680905
27.12.14;2014;12;7;27;52;361;157,9;0,506465315737425;-18;0,865729106010935;1,06;0,78;1,12;238,091369842135;96,6704793531484
28.12.14;2014;12;1;28;1;362;126,9;0,718168247818076;-21;0,841103824003717;0,98;0,76;1,09;238,049211458611;116,737051656285
29.12.14;2014;12;2;29;1;363;126,9;0,718168247818076;-12;0,917245254350702;0,94;0,74;1,02;238,007070540435;111,240076124328
30.12.14;2014;12;3;30;1;364;100,9;0,962584226223508;-20;0,849230554860864;0,89;0,75;0,99;237,964947032288;128,547550535146
31.12.14;2014;12;4;31;1;365;100,9;0,962584226223508;-14;0,899729696849739;0,87;0,74;0,93;237,922840879177;123,373206872108
01.01.15;2015;1;5;1;1;366;100,9;0,962584226223508;-11;0,926134872637542;1,13;0,79;0,9;237,880752026433;170,380671316128
02.01.15;2015;1;6;2;1;367;100,9;0,962584226223508;-16;0,882559922832052;1,11;0,79;0,85;237,838680419707;150,603278189752
03.01.15;2015;1;7;3;1;368;100,9;0,962584226223508;-16;0,882559922832052;1,05;0,77;0,87;237,79662600497;142,097981234303
04.01.15;2015;1;1;4;2;369;107,9;0,889588603311728;-12;0,917245254350702;1;0,8;0,94;237,754588728508;145,888625377757
05.01.15;2015;1;2;5;2;370;107,9;0,889588603311728;-11;0,926134872637542;0,98;0,77;0,95;237,712568536919;140,396408673856
06.01.15;2015;1;3;6;2;371;107,9;0,889588603311728;-14;0,899729696849739;0,87;0,77;0,98;237,670565377113;124,885701718294
07.01.15;2015;1;4;7;2;372;107,9;0,889588603311728;-17;0,874102566119297;0,83;0,78;1,03;237,628579196306;123,214039742245
08.01.15;2015;1;5;8;2;373;107,9;0,889588603311728;-21;0,841103824003717;1,12;0,8;1,13;237,58660994202;179,989525398945
09.01.15;2015;1;6;9;2;374;107,9;0,889588603311728;-15;0,89110201673841;1,13;0,78;1,1;237,544657562078;182,569251827029
10.01.15;2015;1;7;10;2;375;107,9;0,889588603311728;-20;0,849230554860864;1,06;0,77;1,24;237,502722004605;181,594081078006
11.01.15;2015;1;1;11;3;376;107,9;0,889588603311728;-14;0,899729696849739;0,97;0,8;1,14;237,460803218022;168,135635895103
12.01.15;2015;1;2;12;3;377;107,9;0,889588603311728;-21;0,841103824003717;0,97;0,81;1,14;237,418901151045;159,116681618481
